id_media,code,nom,pays_code,pays_nom,langue,type_media,support,periodicite,thematique,couverture,groupe_media,ville,url,priorite_rp,actif,notes,source_liste
MED-ES-1054,ANGELDELEMAMARINA,Ángel de Lema Marina,ES,Espagne,gl,Print,Print,,Généraliste,Régionale,,,https://gl.wikipedia.org/wiki/%C3%81ngel_de_Lema_Marina,3,true,Wikipedia gl · Categoría:Faro de Vigo,WIKIPEDIA
MED-ES-1055,ANGELSANCHEZDELAFUENTE,Ángel Sánchez de la Fuente,ES,Espagne,ca,Print,Print,,Généraliste,Régionale,,,https://ca.wikipedia.org/wiki/%C3%81ngel_S%C3%A1nchez_de_la_Fuente,3,true,Wikipedia ca · Categoria:El Periódico de Catalunya,WIKIPEDIA
MED-ES-1056,ANXELFOLERAMONPINEIRO,Ánxel Fole / Ramón Piñeiro,ES,Espagne,gl,Print,Print,,Généraliste,Régionale,,,https://gl.wikipedia.org/wiki/%C3%81nxel_Fole_/_Ram%C3%B3n_Pi%C3%B1eiro_%28Fonoteca%29,3,true,Wikipedia gl · Categoría:Fonoteca 92,WIKIPEDIA
MED-ES-1057,ULTIMAHORARADIO,Última Hora Radio,ES,Espagne,es,Radio,Radio,,Généraliste,Régionale,,,https://es.wikipedia.org/wiki/%C3%9Altima_Hora_Radio,3,true,Wikipedia es · Categoría:Emisoras de radio de Baleares,WIKIPEDIA
MED-PT-2179,24KITCHEN,24Kitchen,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/24Kitchen,3,true,Wikipedia pt · Categoria:Canais de televisão por assinatura de Portugal,WIKIPEDIA
MED-PT-2180,57,57,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/57_%28revista%29,3,true,Wikipedia pt · Categoria:Revistas de Portugal,WIKIPEDIA
MED-PT-2181,ABOLATV,A Bola TV,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/A_Bola_TV,3,true,Wikipedia pt · Categoria:Canais de televisão por assinatura de Portugal,WIKIPEDIA
MED-PT-2182,ACAPITAL,A Capital,PT,Portugal,pt,Print,Print,,Généraliste,Régionale,,,https://en.wikipedia.org/wiki/A_Capital,3,true,Wikipedia en · Category:Newspapers published in Lisbon,WIKIPEDIA
MED-PT-2183,ACOMARCADASERTA,A Comarca da Sertã,PT,Portugal,pt,Print,Print,,Généraliste,Régionale,,,https://pt.wikipedia.org/wiki/A_Comarca_da_Sert%C3%A3,3,true,Wikipedia pt · Categoria:Jornais de Portugal,WIKIPEDIA
MED-PT-2184,ADEFESA,A Defesa,PT,Portugal,pt,Print,Print,,Généraliste,Régionale,,,https://pt.wikipedia.org/wiki/A_Defesa_%28jornal%29,3,true,Wikipedia pt · Categoria:Jornais de Portugal,WIKIPEDIA
MED-PT-2185,ALANTERNAMAGICA,A Lanterna Mágica,PT,Portugal,pt,Print,Print,,Généraliste,Régionale,,,https://pt.wikipedia.org/wiki/A_Lanterna_M%C3%A1gica,3,true,Wikipedia pt · Categoria:Jornais de Lisboa,WIKIPEDIA
MED-PT-2186,APARODIA,A Paródia,PT,Portugal,pt,Print,Print,,Généraliste,Régionale,,,https://pt.wikipedia.org/wiki/A_Par%C3%B3dia_%28jornal%29,3,true,Wikipedia pt · Categoria:Jornais de Lisboa,WIKIPEDIA
MED-PT-2187,ASEMENTEIRA,A Sementeira,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/A_Sementeira,3,true,Wikipedia pt · Categoria:Revistas políticas de Portugal,WIKIPEDIA
MED-PT-2188,AUNIAO,A União,PT,Portugal,pt,Print,Print,,Généraliste,Régionale,,,https://pt.wikipedia.org/wiki/A_Uni%C3%A3o_%28Angra_do_Hero%C3%ADsmo%29,3,true,Wikipedia pt · Categoria:Jornais dos Açores,WIKIPEDIA
MED-PT-2189,AVOZDAFIGUEIRA,A Voz da Figueira,PT,Portugal,pt,Print,Print,,Généraliste,Régionale,,,https://pt.wikipedia.org/wiki/A_Voz_da_Figueira,3,true,Wikipedia pt · Categoria:Jornais de Portugal,WIKIPEDIA
MED-PT-2190,AVOZDOARTISTA,A Voz do Artista,PT,Portugal,pt,Print,Print,,Généraliste,Régionale,,,https://pt.wikipedia.org/wiki/A_Voz_do_Artista_%28Angra_do_Hero%C3%ADsmo%29,3,true,Wikipedia pt · Categoria:Jornais dos Açores,WIKIPEDIA
MED-PT-2191,AAGUIA,A Águia,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/A_%C3%81guia,3,true,Wikipedia pt · Categoria:Revistas literárias de Portugal,WIKIPEDIA
MED-PT-2192,AE2,A&E,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://en.wikipedia.org/wiki/A%26E_%28Spanish_and_Portuguese_TV_channel%29,3,true,Wikipedia en · Category:Television stations in Portugal,WIKIPEDIA
MED-PT-2193,A23,A23,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/A23_%28revista%29,3,true,Wikipedia pt · Categoria:Revistas de Portugal,WIKIPEDIA
MED-PT-2194,ABC2,ABC,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/ABC_%28revista%29,3,true,Wikipedia pt · Categoria:Revistas de banda desenhada de Portugal,WIKIPEDIA
MED-PT-2195,AGUILHADAS,Aguilhadas,PT,Portugal,pt,Print,Print,,Généraliste,Régionale,,,https://pt.wikipedia.org/wiki/Aguilhadas_%28jornal%29,3,true,Wikipedia pt · Categoria:Jornais do Porto,WIKIPEDIA
MED-PT-2196,ALLMUSIC,ALL Music,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/ALL_Music,3,true,Wikipedia pt · Categoria:Canais de televisão por assinatura de Portugal,WIKIPEDIA
MED-PT-2197,ALMANAQUEDELEMBRANCASLUSOBRA,Almanaque de Lembranças Luso-Brasileiro,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Almanaque_de_Lembran%C3%A7as_Luso-Brasileiro,3,true,Wikipedia pt · Categoria:Revistas de Portugal,WIKIPEDIA
MED-PT-2198,AMC2,AMC,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/AMC_%28Europa%29,3,true,Wikipedia pt · Categoria:Canais de televisão de Portugal,WIKIPEDIA
MED-PT-2199,AMCBREAK2,AMC Break,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/AMC_Break,3,true,Wikipedia pt · Categoria:Canais de televisão de Portugal,WIKIPEDIA
MED-PT-2200,AMCCRIME2,AMC Crime,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/AMC_Crime,3,true,Wikipedia pt · Categoria:Canais de televisão de Portugal,WIKIPEDIA
MED-PT-2201,ANGELUSTV,Angelus TV,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Angelus_TV,3,true,Wikipedia pt · Categoria:Canais de televisão por assinatura de Portugal,WIKIPEDIA
MED-PT-2202,ANGLOPORTUGUESENEWS,Anglo-Portuguese News,PT,Portugal,pt,Print,Print,,Généraliste,Régionale,,,https://en.wikipedia.org/wiki/Anglo-Portuguese_News,3,true,Wikipedia en · Category:English-language newspapers published in Portugal,WIKIPEDIA
MED-PT-2203,ANIMAX2,Animax,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://en.wikipedia.org/wiki/Animax_%28Portuguese_TV_channel%29,3,true,Wikipedia en · Category:Television stations in Portugal,WIKIPEDIA
MED-PT-2204,ANTENA1ACORES,Antena 1 Açores,PT,Portugal,pt,Radio,Radio,,Généraliste,Régionale,,,https://en.wikipedia.org/wiki/Antena_1_A%C3%A7ores,3,true,Wikipedia en · Category:Radio stations in Portugal,WIKIPEDIA
MED-PT-2205,ANTENA1MADEIRA,Antena 1 Madeira,PT,Portugal,pt,Radio,Radio,,Généraliste,Régionale,,,https://en.wikipedia.org/wiki/Antena_1_Madeira,3,true,Wikipedia en · Category:Radio stations in Portugal,WIKIPEDIA
MED-PT-2206,ARQUIVODODISTRITODEAVEIRO,Arquivo do Distrito de Aveiro,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Arquivo_do_Distrito_de_Aveiro,3,true,Wikipedia pt · Categoria:Revistas de Portugal,WIKIPEDIA
MED-PT-2207,ARTV,ARTV,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/ARTV,3,true,Wikipedia pt · Categoria:Canais de televisão de Portugal,WIKIPEDIA
MED-PT-2208,ATHENA,Athena,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Athena_%28revista_de_arte%29,3,true,Wikipedia pt · Categoria:Revistas literárias de Portugal,WIKIPEDIA
MED-PT-2209,ATLANTICECHO,Atlantic Echo,PT,Portugal,pt,Print,Print,,Généraliste,Régionale,,,https://pt.wikipedia.org/wiki/Atlantic_Echo,3,true,Wikipedia pt · Categoria:Jornais dos Açores,WIKIPEDIA
MED-PT-2210,AVEZINHA,Avezinha,PT,Portugal,pt,Print,Print,,Généraliste,Régionale,,,https://pt.wikipedia.org/wiki/Avezinha,3,true,Wikipedia pt · Categoria:Jornais de Portugal,WIKIPEDIA
MED-PT-2211,AXN2,AXN,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://en.wikipedia.org/wiki/AXN_%28Portuguese_TV_channel%29,3,true,Wikipedia en · Category:Television stations in Portugal,WIKIPEDIA
MED-PT-2212,AXNBLACK2,AXN Black,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://en.wikipedia.org/wiki/AXN_Black,3,true,Wikipedia en · Category:Television stations in Portugal,WIKIPEDIA
MED-PT-2213,AXNMOVIES2,AXN Movies,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/AXN_Movies,3,true,Wikipedia pt · Categoria:Canais de televisão por assinatura de Portugal,WIKIPEDIA
MED-PT-2214,AXNWHITE3,AXN White,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/AXN_White,3,true,Wikipedia pt · Categoria:Canais de televisão por assinatura de Portugal,WIKIPEDIA
MED-PT-2215,ACAFAONLINE,Açafa on-line,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/A%C3%A7afa_on-line,3,true,Wikipedia pt · Categoria:Revistas de Portugal,WIKIPEDIA
MED-PT-2216,BANZAI,Banzai,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Banzai_%28revista%29,3,true,Wikipedia pt · Categoria:Revistas de banda desenhada de Portugal,WIKIPEDIA
MED-PT-2217,BATIDAFM,Batida FM,PT,Portugal,pt,Radio,Radio,,Généraliste,Régionale,,,https://en.wikipedia.org/wiki/Batida_FM,3,true,Wikipedia en · Category:Radio stations in Portugal,WIKIPEDIA
MED-PT-2218,BDLP,BDLP,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/BDLP,3,true,Wikipedia pt · Categoria:Revistas de banda desenhada de Portugal,WIKIPEDIA
MED-PT-2219,BENFICATV,Benfica TV,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Benfica_TV,3,true,Wikipedia pt · Categoria:Canais de televisão desportivos de Portugal,WIKIPEDIA
MED-PT-2220,BESTROCKFM,Best Rock FM,PT,Portugal,pt,Radio,Radio,,Généraliste,Régionale,,,https://en.wikipedia.org/wiki/Best_Rock_FM,3,true,Wikipedia en · Category:Radio stations in Portugal,WIKIPEDIA
MED-PT-2221,BGAMER,BGamer,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/BGamer,3,true,Wikipedia pt · Categoria:Revistas eletrónicas de Portugal,WIKIPEDIA
MED-PT-2222,BIGGS,Biggs,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://en.wikipedia.org/wiki/Biggs_%28TV_channel%29,3,true,Wikipedia en · Category:Television stations in Portugal,WIKIPEDIA
MED-PT-2223,BLAST,Blast,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Blast,3,true,Wikipedia pt · Categoria:Canais de televisão de Portugal,WIKIPEDIA
MED-PT-2224,BOLETIMDAFACULDADEDEDIREITOD,Boletim da Faculdade de Direito da Universidade de Coimbra,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Boletim_da_Faculdade_de_Direito_da_Universidade_de_Coimbra,3,true,Wikipedia pt · Categoria:Revistas de Portugal,WIKIPEDIA
MED-PT-2225,BOLETIMDOMINISTERIODAJUSTICA,Boletim do Ministério da Justiça,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Boletim_do_Minist%C3%A9rio_da_Justi%C3%A7a,3,true,Wikipedia pt · Categoria:Revistas de Portugal,WIKIPEDIA
MED-PT-2226,BOOM,Boom!!!,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Boom%21%21%21,3,true,Wikipedia pt · Categoria:Revistas de banda desenhada de Portugal,WIKIPEDIA
MED-PT-2227,BORDADAGUA,Borda d'Água,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Borda_d%27%C3%81gua,3,true,Wikipedia pt · Categoria:Revistas de Portugal,WIKIPEDIA
MED-PT-2228,CADMO,Cadmo,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Cadmo_%28revista%29,3,true,Wikipedia pt · Categoria:Revistas de Portugal,WIKIPEDIA
MED-PT-2229,CANAL11,Canal 11,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Canal_11,3,true,Wikipedia pt · Categoria:Canais de televisão desportivos de Portugal,WIKIPEDIA
MED-PT-2230,CANALDENOTICIASDELISBOA,Canal de Notícias de Lisboa,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://en.wikipedia.org/wiki/Canal_de_Not%C3%ADcias_de_Lisboa,3,true,Wikipedia en · Category:24-hour television news channels in Portugal,WIKIPEDIA
MED-PT-2231,CANALHOLLYWOOD2,Canal Hollywood,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Canal_Hollywood,3,true,Wikipedia pt · Categoria:Canais de televisão de Portugal,WIKIPEDIA
MED-PT-2232,CANALODISSEIA,Canal Odisseia,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Canal_Odisseia,3,true,Wikipedia pt · Categoria:Canais de televisão por assinatura de Portugal,WIKIPEDIA
MED-PT-2233,CANALPANDA2,Canal Panda,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://en.wikipedia.org/wiki/Canal_Panda,3,true,Wikipedia en · Category:Television stations in Portugal,WIKIPEDIA
MED-PT-2234,CANALQ,Canal Q,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Canal_Q,3,true,Wikipedia pt · Categoria:Canais de televisão de Portugal,WIKIPEDIA
MED-PT-2235,CANALSPT,Canal SPT,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Canal_SPT,3,true,Wikipedia pt · Categoria:Canais de televisão da SIC,WIKIPEDIA
MED-PT-2236,CANAL180,Canal180,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Canal180,3,true,Wikipedia pt · Categoria:Canais de televisão de Portugal,WIKIPEDIA
MED-PT-2237,CARTOONITO2,Cartoonito,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Cartoonito_%28Portugal%29,3,true,Wikipedia pt · Categoria:Canais de televisão por assinatura de Portugal,WIKIPEDIA
MED-PT-2238,CACAEPESCA,Caça e Pesca,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Ca%C3%A7a_e_Pesca,3,true,Wikipedia pt · Categoria:Canais de televisão por assinatura de Portugal,WIKIPEDIA
MED-PT-2239,CENTAURO,Centauro,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Centauro_%28revista%29,3,true,Wikipedia pt · Categoria:Revistas literárias de Portugal,WIKIPEDIA
MED-PT-2240,CIDADEFM,Cidade FM,PT,Portugal,pt,Radio,Radio,,Généraliste,Régionale,,,https://en.wikipedia.org/wiki/Cidade_FM,3,true,Wikipedia en · Category:Radio stations in Portugal,WIKIPEDIA
MED-PT-2241,CNNINTERNATIONAL,CNN International,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/CNN_International,3,true,Wikipedia pt · Categoria:Canais de televisão de Portugal,WIKIPEDIA
MED-PT-2242,COIMBRAUNIVERSITYRADIO,Coimbra University Radio,PT,Portugal,pt,Radio,Radio,,Généraliste,Régionale,,,https://en.wikipedia.org/wiki/Coimbra_University_Radio,3,true,Wikipedia en · Category:Radio stations in Portugal,WIKIPEDIA
MED-PT-2243,COLOQUIO,Colóquio,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Col%C3%B3quio_%28revistas%29,3,true,Wikipedia pt · Categoria:Revistas de Portugal,WIKIPEDIA
MED-PT-2244,COMOUT,Com' Out,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Com%27_Out,3,true,Wikipedia pt · Categoria:Revistas de Portugal,WIKIPEDIA
MED-PT-2245,COMBATE,Combate,PT,Portugal,pt,Print,Print,,Généraliste,Régionale,,,https://en.wikipedia.org/wiki/Combate_%28newspaper%29,3,true,Wikipedia en · Category:Newspapers published in Lisbon,WIKIPEDIA
MED-PT-2246,COMERCIODOFUNCHAL,Comércio do Funchal,PT,Portugal,pt,Print,Print,,Généraliste,Régionale,,,https://pt.wikipedia.org/wiki/Com%C3%A9rcio_do_Funchal,3,true,Wikipedia pt · Categoria:Jornais da Madeira,WIKIPEDIA
MED-PT-2247,CONTEMPORANEA,Contemporânea,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Contempor%C3%A2nea_%28revista%29,3,true,Wikipedia pt · Categoria:Revistas políticas de Portugal,WIKIPEDIA
MED-PT-2248,CORREIODAMANHARADIO,Correio da Manhã Rádio,PT,Portugal,pt,Radio,Radio,,Généraliste,Régionale,,,https://en.wikipedia.org/wiki/Correio_da_Manh%C3%A3_R%C3%A1dio,3,true,Wikipedia en · Category:Radio stations in Portugal,WIKIPEDIA
MED-PT-2249,CORREIODOMINHO,Correio do Minho,PT,Portugal,pt,Print,Print,,Généraliste,Régionale,,,https://pt.wikipedia.org/wiki/Correio_do_Minho,3,true,Wikipedia pt · Categoria:Jornais de Portugal,WIKIPEDIA
MED-PT-2250,COSMOPOLITAN,Cosmopolitan,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Cosmopolitan,3,true,Wikipedia pt · Categoria:Revistas de Portugal,WIKIPEDIA
MED-PT-2251,CRESCER,Crescer,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Crescer,3,true,Wikipedia pt · Categoria:Revistas de Portugal,WIKIPEDIA
MED-PT-2252,CRIMEINVESTIGATION2,Crime & Investigation,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://en.wikipedia.org/wiki/Crime_%26_Investigation_%28Europe%2C_Middle_East_and_Africa%29,3,true,Wikipedia en · Category:Television stations in Portugal,WIKIPEDIA
MED-PT-2253,CRONICADATERCEIRA,Crónica da Terceira,PT,Portugal,pt,Print,Print,,Généraliste,Régionale,,,https://pt.wikipedia.org/wiki/Cr%C3%B3nica_da_Terceira,3,true,Wikipedia pt · Categoria:Jornais dos Açores,WIKIPEDIA
MED-PT-2254,CUTO,Cuto,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Cuto,3,true,Wikipedia pt · Categoria:Revistas de banda desenhada de Portugal,WIKIPEDIA
MED-PT-2255,CYANOPICA,Cyanopica,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Cyanopica,3,true,Wikipedia pt · Categoria:Revistas de Portugal,WIKIPEDIA
MED-PT-2256,DAZN2,DAZN,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/DAZN_%28Portugal%29,3,true,Wikipedia pt · Categoria:Canais de televisão por assinatura de Portugal,WIKIPEDIA
MED-PT-2257,DENORTEASUL,De Norte a Sul,PT,Portugal,pt,Print,Print,,Généraliste,Régionale,,,https://pt.wikipedia.org/wiki/De_Norte_a_Sul,3,true,Wikipedia pt · Categoria:Jornais de Portugal,WIKIPEDIA
MED-PT-2258,DESTAK,Destak,PT,Portugal,pt,Print,Print,,Généraliste,Régionale,,,https://pt.wikipedia.org/wiki/Destak,3,true,Wikipedia pt · Categoria:Jornais de Portugal,WIKIPEDIA
MED-PT-2259,DISCOVERYHD,Discovery HD,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Discovery_HD,3,true,Wikipedia pt · Categoria:Canais de televisão por assinatura de Portugal,WIKIPEDIA
MED-PT-2260,DISCOVERYSHOWCASEHD,Discovery Showcase HD,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Discovery_Showcase_HD,3,true,Wikipedia pt · Categoria:Canais de televisão por assinatura de Portugal,WIKIPEDIA
MED-PT-2261,DISNEYJR3,Disney Jr.,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://en.wikipedia.org/wiki/Disney_Jr._%28Portugal%29,3,true,Wikipedia en · Category:Television stations in Portugal,WIKIPEDIA
MED-PT-2262,DIARIODAMANHA,Diário da Manhã,PT,Portugal,pt,Print,Print,,Généraliste,Régionale,,,https://en.wikipedia.org/wiki/Di%C3%A1rio_da_Manh%C3%A3,3,true,Wikipedia en · Category:Newspapers published in Lisbon,WIKIPEDIA
MED-PT-2263,DIARIODAREPUBLICA,Diário da República,PT,Portugal,pt,Print,Print,,Généraliste,Régionale,,,https://pt.wikipedia.org/wiki/Di%C3%A1rio_da_Rep%C3%BAblica,3,true,Wikipedia pt · Categoria:Jornais de Portugal,WIKIPEDIA
MED-PT-2264,DIARIODELISBOA,Diário de Lisboa,PT,Portugal,pt,Print,Print,,Généraliste,Régionale,,,https://en.wikipedia.org/wiki/Di%C3%A1rio_de_Lisboa,3,true,Wikipedia en · Category:Newspapers published in Lisbon,WIKIPEDIA
MED-PT-2265,ECONOMICOTV,Económico TV,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://en.wikipedia.org/wiki/Econ%C3%B3mico_TV,3,true,Wikipedia en · Category:24-hour television news channels in Portugal,WIKIPEDIA
MED-PT-2266,EGOISTA,Egoísta,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Ego%C3%ADsta_%28revista%29,3,true,Wikipedia pt · Categoria:Revistas de Portugal,WIKIPEDIA
MED-PT-2267,EMISSORESASSOCIADOSDELISBOA,Emissores Associados de Lisboa,PT,Portugal,pt,Radio,Radio,,Généraliste,Régionale,,,https://en.wikipedia.org/wiki/Emissores_Associados_de_Lisboa,3,true,Wikipedia en · Category:Radio stations in Portugal,WIKIPEDIA
MED-PT-2268,EMISSORESDONORTEREUNIDOS,Emissores do Norte Reunidos,PT,Portugal,pt,Radio,Radio,,Généraliste,Régionale,,,https://en.wikipedia.org/wiki/Emissores_do_Norte_Reunidos,3,true,Wikipedia en · Category:Radio stations in Portugal,WIKIPEDIA
MED-PT-2269,EROS,Eros,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Eros_%28revista%29,3,true,Wikipedia pt · Categoria:Revistas literárias de Portugal,WIKIPEDIA
MED-PT-2270,EUROSPORTNEWS,Eurosport News,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://en.wikipedia.org/wiki/Eurosport_News,3,true,Wikipedia en · Category:Television stations in Portugal,WIKIPEDIA
MED-PT-2271,EXTREMESPORTSCHANNELPORTUGAL,Extreme Sports Channel Portugal,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Extreme_Sports_Channel_Portugal,3,true,Wikipedia pt · Categoria:Canais de televisão de Portugal,WIKIPEDIA
MED-PT-2272,FAZENDO,Fazendo,PT,Portugal,pt,Print,Print,,Généraliste,Régionale,,,https://pt.wikipedia.org/wiki/Fazendo,3,true,Wikipedia pt · Categoria:Jornais dos Açores,WIKIPEDIA
MED-PT-2273,FHM,FHM,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/FHM,3,true,Wikipedia pt · Categoria:Revistas de Portugal,WIKIPEDIA
MED-PT-2274,FOCUS,Focus,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Focus_%28revista_portuguesa%29,3,true,Wikipedia pt · Categoria:Revistas semanais de informação de Portugal,WIKIPEDIA
MED-PT-2275,FOGUETAO,Foguetão,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Foguet%C3%A3o_%28seman%C3%A1rio%29,3,true,Wikipedia pt · Categoria:Revistas de banda desenhada de Portugal,WIKIPEDIA
MED-PT-2276,FUELTV,Fuel TV,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://en.wikipedia.org/wiki/Fuel_TV_%28international%29,3,true,Wikipedia en · Category:Television stations in Portugal,WIKIPEDIA
MED-PT-2277,FUNGAGADABICHARADA,Fungagá da Bicharada,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Fungag%C3%A1_da_Bicharada,3,true,Wikipedia pt · Categoria:Revistas de banda desenhada de Portugal,WIKIPEDIA
MED-PT-2278,GAZETADASDAMAS,Gazeta das Damas,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Gazeta_das_Damas,3,true,Wikipedia pt · Categoria:Revistas semanais de informação de Portugal,WIKIPEDIA
MED-PT-2279,GAZETADEMATEMATICA,Gazeta de Matemática,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Gazeta_de_Matem%C3%A1tica,3,true,Wikipedia pt · Categoria:Revistas de Portugal,WIKIPEDIA
MED-PT-2280,GINA,Gina,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Gina_%28revista%29,3,true,Wikipedia pt · Categoria:Revistas de Portugal,WIKIPEDIA
MED-PT-2281,GLOBO,Globo,PT,Portugal,pt,TV,TV,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Globo_%28Portugal%29,3,true,Wikipedia pt · Categoria:Canais de televisão por assinatura de Portugal,WIKIPEDIA
MED-PT-2282,GLOSAS,Glosas,PT,Portugal,pt,Print,Print,,Généraliste,Nationale,,,https://pt.wikipedia.org/wiki/Glosas,3,true,Wikipedia pt · Categoria:Revistas de Portugal,WIKIPEDIA
